,smash,stop,Vehicles,Dinnerware,closer2vehicles,closer2dinnerware
2603,0.0897136926651001,0.048593759536743164,0.048593759536743164,0.0897136926651001,True,False
2604,0.12879246473312378,0.09714508056640625,0.09714508056640625,0.12879246473312378,True,False
2605,0.1538601517677307,0.09917795658111572,0.09917795658111572,0.1538601517677307,True,False
2606,0.09669244289398193,0.06484746932983398,0.06484746932983398,0.09669244289398193,True,False
2607,0.06993937492370605,0.04061901569366455,0.04061901569366455,0.06993937492370605,True,False
2608,0.12112349271774292,0.08055233955383301,0.08055233955383301,0.12112349271774292,True,False
2609,0.10846215486526489,0.09031009674072266,0.09031009674072266,0.10846215486526489,True,False
2610,0.09208816289901733,0.05619138479232788,0.05619138479232788,0.09208816289901733,True,False
2611,0.1942155957221985,0.10849475860595703,0.10849475860595703,0.1942155957221985,True,False
2612,0.1920490264892578,0.13421982526779175,0.13421982526779175,0.1920490264892578,True,False
2613,0.09744316339492798,0.060794293880462646,0.060794293880462646,0.09744316339492798,True,False
2614,0.14020144939422607,0.06795448064804077,0.06795448064804077,0.14020144939422607,True,False
2615,0.17318445444107056,0.09725743532180786,0.09725743532180786,0.17318445444107056,True,False
2616,0.11012566089630127,0.058052778244018555,0.058052778244018555,0.11012566089630127,True,False
2617,0.13040423393249512,0.0945214033126831,0.0945214033126831,0.13040423393249512,True,False
2618,0.12389498949050903,0.06053358316421509,0.06053358316421509,0.12389498949050903,True,False
2619,0.1258242130279541,0.09236276149749756,0.09236276149749756,0.1258242130279541,True,False
2620,0.19994932413101196,0.08678871393203735,0.08678871393203735,0.19994932413101196,True,False
2621,0.11013317108154297,0.07354801893234253,0.07354801893234253,0.11013317108154297,True,False
2622,0.11270231008529663,0.0704835057258606,0.0704835057258606,0.11270231008529663,True,False
2623,0.13214528560638428,0.09402072429656982,0.09402072429656982,0.13214528560638428,True,False
2624,0.09120398759841919,0.06321662664413452,0.06321662664413452,0.09120398759841919,True,False
2625,0.21313953399658203,0.1068463921546936,0.1068463921546936,0.21313953399658203,True,False
2626,0.13393640518188477,0.09045743942260742,0.09045743942260742,0.13393640518188477,True,False
2627,0.13316059112548828,0.07666182518005371,0.07666182518005371,0.13316059112548828,True,False
2628,0.11380821466445923,0.09774315357208252,0.09774315357208252,0.11380821466445923,True,False
2629,0.14529716968536377,0.0998997688293457,0.0998997688293457,0.14529716968536377,True,False
2630,0.08051192760467529,0.07167977094650269,0.07167977094650269,0.08051192760467529,True,False
2631,0.19727683067321777,0.1545884609222412,0.1545884609222412,0.19727683067321777,True,False
2632,0.11187160015106201,0.07137000560760498,0.07137000560760498,0.11187160015106201,True,False
2633,0.17314624786376953,0.10334432125091553,0.10334432125091553,0.17314624786376953,True,False
2634,0.13882482051849365,0.07461690902709961,0.07461690902709961,0.13882482051849365,True,False
2635,0.0981249213218689,0.06696802377700806,0.06696802377700806,0.0981249213218689,True,False
2636,0.10763943195343018,0.07224375009536743,0.07224375009536743,0.10763943195343018,True,False
2637,0.11935973167419434,0.06628376245498657,0.06628376245498657,0.11935973167419434,True,False
2638,0.15748929977416992,0.0820499062538147,0.0820499062538147,0.15748929977416992,True,False
2639,0.08702093362808228,0.06655800342559814,0.06655800342559814,0.08702093362808228,True,False
2640,0.14491420984268188,0.08790212869644165,0.08790212869644165,0.14491420984268188,True,False
2641,0.09176808595657349,0.08351105451583862,0.08351105451583862,0.09176808595657349,True,False
2642,0.10521835088729858,0.07769042253494263,0.07769042253494263,0.10521835088729858,True,False
2643,0.07251012325286865,0.048130691051483154,0.048130691051483154,0.07251012325286865,True,False
2644,0.15019100904464722,0.10522150993347168,0.10522150993347168,0.15019100904464722,True,False
2645,0.07490712404251099,0.04908633232116699,0.04908633232116699,0.07490712404251099,True,False
2646,0.1316114068031311,0.11419576406478882,0.11419576406478882,0.1316114068031311,True,False
2647,0.09406429529190063,0.07853692770004272,0.07853692770004272,0.09406429529190063,True,False
2648,0.10382699966430664,0.06104248762130737,0.06104248762130737,0.10382699966430664,True,False
2649,0.14868712425231934,0.1404414176940918,0.1404414176940918,0.14868712425231934,True,False
2650,0.1326034665107727,0.0932995080947876,0.0932995080947876,0.1326034665107727,True,False
2651,0.11320668458938599,0.05560952425003052,0.05560952425003052,0.11320668458938599,True,False
